Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
3814,ORD-68531,2021-06-13,2021-06-15,Same Day,CU-3164,Richard White,Corporate,United States,Georgia City,Georgia,95294,South,PROD-5864,Technology,Copiers,Copiers Model 362,7597.92,10,0.0,3158.9
3815,ORD-95253,2021-10-06,2021-10-07,First Class,CU-4653,Mary Wilson,Home Office,United States,Missouri City,Missouri,93617,Central,PROD-1640,Office Supplies,Binders,Binders Model 60,2935.69,7,0.3,1063.29
3816,ORD-73343,2020-05-17,2020-05-23,Standard Class,CU-0146,Joseph Brown,Corporate,United States,Michigan City,Michigan,43379,Central,PROD-9446,Furniture,Bookcases,Bookcases Model 429,12606.33,14,0.5,-1609.58
3817,ORD-28851,2021-08-08,2021-08-15,Same Day,CU-3301,Jennifer Martin,Home Office,United States,New Jersey City,New Jersey,65869,East,PROD-7054,Office Supplies,Envelopes,Envelopes Model 119,1185.25,4,0.0,383.77
3818,ORD-77496,2022-05-01,2022-05-08,First Class,CU-6254,Sarah Martinez,Consumer,United States,Michigan City,Michigan,92314,Central,PROD-8618,Office Supplies,Fasteners,Fasteners Model 432,4546.12,13,0.4,1125.55
3819,ORD-38561,2022-08-10,2022-08-11,First Class,CU-0108,James Jones,Home Office,United States,Texas City,Texas,57068,Central,PROD-0580,Technology,Phones,Phones Model 409,5073.62,14,0.4,356.25
3820,ORD-12632,2020-09-17,2020-09-24,Same Day,CU-2030,Robert Davis,Consumer,United States,Ohio City,Ohio,77462,East,PROD-1793,Office Supplies,Art,Art Model 436,7818.51,6,0.1,210.48
3821,ORD-28088,2020-09-13,2020-09-18,Standard Class,CU-0930,Sarah Taylor,Corporate,United States,Pennsylvania City,Pennsylvania,90576,East,PROD-1064,Office Supplies,Storage,Storage Model 404,3319.52,11,0.0,1435.95
3822,ORD-50263,2019-05-30,2019-06-06,Same Day,CU-0355,Joseph Thomas,Home Office,United States,California City,California,11052,West,PROD-6431,Technology,Machines,Machines Model 29,1124.11,10,0.3,266.18
3823,ORD-54210,2019-08-10,2019-08-16,Standard Class,CU-9803,Susan Martin,Consumer,United States,Oregon City,Oregon,89895,West,PROD-4470,Technology,Phones,Phones Model 409,10560.49,7,0.1,-1637.54
3824,ORD-44723,2021-08-05,2021-08-11,Same Day,CU-8862,Susan Thompson,Consumer,United States,Illinois City,Illinois,93569,Central,PROD-7221,Office Supplies,Binders,Binders Model 60,4753.47,7,0.0,212.21
3825,ORD-50047,2019-09-05,2019-09-12,Second Class,CU-3574,Lisa Jones,Home Office,United States,Texas City,Texas,18142,Central,PROD-1921,Furniture,Furnishings,Furnishings Model 343,9677.63,13,0.0,2188.1
3826,ORD-08294,2019-10-12,2019-10-16,First Class,CU-8300,James Johnson,Consumer,United States,Arizona City,Arizona,62032,West,PROD-3343,Furniture,Bookcases,Bookcases Model 429,3635.58,8,0.0,873.51
3827,ORD-44532,2019-01-18,2019-01-25,Standard Class,CU-3876,Michael Thompson,Home Office,United States,Illinois City,Illinois,61586,Central,PROD-8049,Furniture,Furnishings,Furnishings Model 343,6960.74,11,0.4,2514.77
3828,ORD-70172,2020-09-25,2020-09-27,Same Day,CU-0496,Patricia Williams,Home Office,United States,Tennessee City,Tennessee,20275,South,PROD-6025,Office Supplies,Envelopes,Envelopes Model 119,1494.47,2,0.5,31.1
3829,ORD-81104,2022-04-27,2022-04-29,Second Class,CU-9780,Barbara Jones,Corporate,United States,Texas City,Texas,46868,Central,PROD-6383,Furniture,Tables,Tables Model 393,1271.41,1,0.2,349.45
3830,ORD-92067,2021-04-25,2021-04-29,First Class,CU-1596,Thomas Williams,Home Office,United States,Ohio City,Ohio,50715,East,PROD-6049,Office Supplies,Envelopes,Envelopes Model 119,7094.06,5,0.0,1765.3
3831,ORD-09760,2020-05-19,2020-05-24,Standard Class,CU-8118,Sarah Wilson,Home Office,United States,Oregon City,Oregon,76623,West,PROD-4535,Office Supplies,Fasteners,Fasteners Model 432,7604.97,13,0.5,2814.82
3832,ORD-87071,2022-02-28,2022-03-05,First Class,CU-3667,Lisa White,Corporate,United States,Georgia City,Georgia,54547,South,PROD-4554,Office Supplies,Fasteners,Fasteners Model 432,10886.84,10,0.0,4373.78
3833,ORD-57308,2019-01-20,2019-01-21,Same Day,CU-9920,Patricia Smith,Consumer,United States,Michigan City,Michigan,68395,Central,PROD-0747,Technology,Accessories,Accessories Model 342,3822.53,5,0.4,-470.19
3834,ORD-12440,2021-06-20,2021-06-26,Same Day,CU-8869,Mary Taylor,Home Office,United States,Michigan City,Michigan,87929,Central,PROD-5949,Furniture,Tables,Tables Model 393,6570.32,10,0.4,2672.7
3835,ORD-22367,2022-10-07,2022-10-13,First Class,CU-8300,James Johnson,Consumer,United States,Pennsylvania City,Pennsylvania,96345,East,PROD-5289,Technology,Accessories,Accessories Model 342,2751.92,3,0.3,1135.2
3836,ORD-51609,2019-08-05,2019-08-07,Same Day,CU-0883,Sarah Miller,Corporate,United States,Florida City,Florida,14187,East,PROD-9526,Furniture,Tables,Tables Model 393,8072.96,14,0.2,285.77
3837,ORD-86760,2019-09-07,2019-09-11,Same Day,CU-0105,Joseph Taylor,Consumer,United States,Washington City,Washington,28621,West,PROD-7646,Technology,Phones,Phones Model 409,3740.06,4,0.3,606.52
3838,ORD-24680,2020-11-26,2020-11-30,Same Day,CU-0696,David Williams,Consumer,United States,Missouri City,Missouri,19164,Central,PROD-5504,Office Supplies,Art,Art Model 436,5593.55,10,0.1,892.6
3839,ORD-77346,2020-12-14,2020-12-20,First Class,CU-7252,Lisa Miller,Home Office,United States,Virginia City,Virginia,46517,South,PROD-9740,Technology,Accessories,Accessories Model 342,11323.74,11,0.0,4455.24
3840,ORD-37480,2022-06-05,2022-06-09,Same Day,CU-0883,Sarah Miller,Home Office,United States,Florida City,Florida,20806,East,PROD-9586,Furniture,Tables,Tables Model 393,6608.62,13,0.1,2353.73
3841,ORD-75736,2022-09-16,2022-09-22,Same Day,CU-5449,Jessica Thompson,Home Office,United States,New York City,New York,73099,East,PROD-1130,Office Supplies,Art,Art Model 436,9157.55,12,0.2,-919.78
3842,ORD-68547,2019-04-07,2019-04-13,Same Day,CU-6108,Joseph Jones,Corporate,United States,Texas City,Texas,59217,Central,PROD-9935,Furniture,Tables,Tables Model 393,6173.8,10,0.3,-1089.77
3843,ORD-43544,2020-11-06,2020-11-11,Standard Class,CU-0365,Richard Martin,Home Office,United States,Washington City,Washington,36930,West,PROD-3089,Office Supplies,Labels,Labels Model 193,7758.87,14,0.0,568.27
3844,ORD-47324,2020-10-01,2020-10-02,Second Class,CU-2863,Karen Anderson,Corporate,United States,California City,California,61534,West,PROD-4023,Technology,Accessories,Accessories Model 342,2330.24,3,0.0,-315.51
3845,ORD-39532,2019-09-08,2019-09-13,Second Class,CU-8437,Linda Taylor,Consumer,United States,Washington City,Washington,66038,West,PROD-5773,Furniture,Tables,Tables Model 393,10407.62,6,0.0,1941.56
3846,ORD-34385,2020-05-07,2020-05-14,First Class,CU-9984,Mary White,Home Office,United States,Wisconsin City,Wisconsin,76999,Central,PROD-4468,Technology,Machines,Machines Model 29,5167.72,10,0.5,-769.75
3847,ORD-28822,2021-08-08,2021-08-14,Same Day,CU-5466,James Smith,Consumer,United States,Michigan City,Michigan,48143,Central,PROD-7270,Furniture,Bookcases,Bookcases Model 429,3915.54,5,0.5,1095.4
3848,ORD-29376,2019-07-18,2019-07-22,Standard Class,CU-8277,Thomas Miller,Consumer,United States,Oregon City,Oregon,41748,West,PROD-9582,Furniture,Bookcases,Bookcases Model 429,1621.11,4,0.0,609.01
3849,ORD-29510,2022-11-09,2022-11-14,Second Class,CU-7393,Susan White,Corporate,United States,Georgia City,Georgia,34489,South,PROD-8290,Technology,Accessories,Accessories Model 342,10676.29,14,0.0,1009.86
3850,ORD-58713,2021-03-02,2021-03-07,First Class,CU-9352,Jessica Johnson,Corporate,United States,Texas City,Texas,29396,Central,PROD-6847,Furniture,Furnishings,Furnishings Model 343,14841.14,11,0.0,2005.69
3851,ORD-51127,2021-02-01,2021-02-04,First Class,CU-9996,Lisa Jackson,Home Office,United States,Virginia City,Virginia,75071,South,PROD-1828,Technology,Copiers,Copiers Model 362,21363.71,14,0.1,-2384.95
3852,ORD-90190,2019-01-29,2019-02-04,First Class,CU-7053,Jennifer Wilson,Consumer,United States,Texas City,Texas,77475,Central,PROD-9929,Office Supplies,Fasteners,Fasteners Model 432,19614.8,13,0.1,3329.08
3853,ORD-55073,2019-05-18,2019-05-23,Same Day,CU-5466,James Smith,Consumer,United States,Florida City,Florida,23851,East,PROD-8610,Office Supplies,Storage,Storage Model 404,15118.01,11,0.0,5836.9
3854,ORD-27742,2022-07-17,2022-07-23,Standard Class,CU-0872,Michael Young,Home Office,United States,Georgia City,Georgia,83273,South,PROD-8246,Office Supplies,Binders,Binders Model 60,2868.38,3,0.0,369.65
3855,ORD-99030,2021-04-26,2021-04-29,First Class,CU-6004,Robert Brown,Home Office,United States,Arizona City,Arizona,69847,West,PROD-1629,Office Supplies,Supplies,Supplies Model 465,199.17,1,0.0,20.41
3856,ORD-01425,2022-11-01,2022-11-08,First Class,CU-2823,Jessica White,Home Office,United States,Virginia City,Virginia,88263,South,PROD-5916,Technology,Phones,Phones Model 409,9000.32,6,0.0,607.28
3857,ORD-10538,2021-04-06,2021-04-13,Same Day,CU-2702,Thomas Brown,Consumer,United States,Oregon City,Oregon,36334,West,PROD-1506,Technology,Machines,Machines Model 29,4741.15,7,0.0,554.1
3858,ORD-74202,2019-08-25,2019-08-27,Same Day,CU-9526,Charles Davis,Corporate,United States,Washington City,Washington,33903,West,PROD-8549,Technology,Copiers,Copiers Model 362,838.68,6,0.5,200.98
3859,ORD-74279,2019-05-09,2019-05-10,Same Day,CU-6634,Jessica Taylor,Corporate,United States,Michigan City,Michigan,92056,Central,PROD-6798,Office Supplies,Envelopes,Envelopes Model 119,14556.6,14,0.0,121.07
3860,ORD-47887,2019-12-14,2019-12-18,Standard Class,CU-8290,Patricia White,Home Office,United States,Texas City,Texas,64186,Central,PROD-2127,Furniture,Tables,Tables Model 393,2457.12,2,0.2,362.72
3861,ORD-25745,2020-11-14,2020-11-15,Same Day,CU-5274,Patricia Davis,Corporate,United States,Ohio City,Ohio,50785,East,PROD-4686,Technology,Machines,Machines Model 29,977.67,4,0.4,-187.67
3862,ORD-96786,2021-05-26,2021-06-01,Second Class,CU-8023,Barbara Martinez,Corporate,United States,Alabama City,Alabama,77539,South,PROD-3555,Furniture,Bookcases,Bookcases Model 429,2940.53,6,0.2,441.81
3863,ORD-84368,2020-10-29,2020-11-03,Second Class,CU-2589,Robert Anderson,Consumer,United States,Georgia City,Georgia,56053,South,PROD-5968,Office Supplies,Art,Art Model 436,8456.25,9,0.5,-154.99
3864,ORD-92176,2022-09-24,2022-09-28,Same Day,CU-1826,Michael Martinez,Consumer,United States,Washington City,Washington,91219,West,PROD-1955,Technology,Accessories,Accessories Model 342,405.01,6,0.4,4.09
3865,ORD-35148,2021-10-04,2021-10-05,Standard Class,CU-9418,Barbara Harris,Corporate,United States,Georgia City,Georgia,94044,South,PROD-3983,Office Supplies,Supplies,Supplies Model 465,2477.23,4,0.0,51.16
3866,ORD-56091,2019-10-05,2019-10-10,Same Day,CU-7393,Susan White,Corporate,United States,Florida City,Florida,58062,East,PROD-7271,Technology,Phones,Phones Model 409,8707.63,12,0.5,644.61
3867,ORD-36134,2020-04-28,2020-05-03,Same Day,CU-0051,Sarah Johnson,Corporate,United States,Georgia City,Georgia,69525,South,PROD-4532,Office Supplies,Paper,Paper Model 193,1036.64,4,0.4,89.56
3868,ORD-67081,2020-02-20,2020-02-25,Second Class,CU-3431,Karen Wilson,Home Office,United States,Michigan City,Michigan,11604,Central,PROD-5511,Technology,Phones,Phones Model 409,14436.09,8,0.0,1990.04
3869,ORD-25349,2021-09-04,2021-09-10,Standard Class,CU-7689,Thomas Garcia,Corporate,United States,Florida City,Florida,16944,East,PROD-6296,Technology,Machines,Machines Model 29,1271.27,11,0.5,-90.56
3870,ORD-24005,2020-07-30,2020-08-03,Same Day,CU-9225,Richard Thomas,Corporate,United States,New York City,New York,94213,East,PROD-5667,Office Supplies,Paper,Paper Model 193,6935.79,12,0.2,753.77
3871,ORD-74730,2022-06-22,2022-06-28,First Class,CU-9602,Thomas Harris,Corporate,United States,Alabama City,Alabama,88484,South,PROD-3931,Office Supplies,Fasteners,Fasteners Model 432,2799.48,6,0.5,-404.67
3872,ORD-44392,2019-04-21,2019-04-25,First Class,CU-8642,John King,Corporate,United States,Nevada City,Nevada,22639,West,PROD-5133,Office Supplies,Fasteners,Fasteners Model 432,14184.06,10,0.0,4538.15
3873,ORD-22804,2021-03-25,2021-03-29,Second Class,CU-9540,Sarah Martin,Consumer,United States,Arizona City,Arizona,40012,West,PROD-8904,Office Supplies,Envelopes,Envelopes Model 119,12340.82,9,0.2,-1296.21
3874,ORD-15531,2020-10-10,2020-10-12,Second Class,CU-1165,Linda Johnson,Home Office,United States,New Jersey City,New Jersey,68062,East,PROD-9336,Furniture,Chairs,Chairs Model 341,768.38,5,0.2,223.36
3875,ORD-58686,2022-02-26,2022-03-01,Same Day,CU-6326,David Garcia,Consumer,United States,North Carolina City,North Carolina,19260,South,PROD-0049,Technology,Machines,Machines Model 29,4501.54,10,0.4,-745.1
3876,ORD-43791,2019-04-21,2019-04-24,Same Day,CU-8237,Charles Harris,Home Office,United States,Arizona City,Arizona,19156,West,PROD-6669,Furniture,Tables,Tables Model 393,4977.12,13,0.4,760.43
3877,ORD-15986,2019-08-21,2019-08-27,Same Day,CU-8403,Richard Jones,Corporate,United States,Ohio City,Ohio,18945,East,PROD-5259,Furniture,Furnishings,Furnishings Model 343,4439.01,14,0.2,932.92
3878,ORD-98177,2022-07-07,2022-07-09,Second Class,CU-7094,Michael Martin,Home Office,United States,Illinois City,Illinois,33363,Central,PROD-9539,Technology,Accessories,Accessories Model 342,13547.38,11,0.3,-551.83
3879,ORD-58250,2019-04-08,2019-04-15,Same Day,CU-9303,Mary Martinez,Home Office,United States,California City,California,14195,West,PROD-4333,Office Supplies,Labels,Labels Model 193,1388.77,1,0.2,-183.87
3880,ORD-17649,2020-05-23,2020-05-25,First Class,CU-9529,Linda Harris,Consumer,United States,New Jersey City,New Jersey,92087,East,PROD-0429,Office Supplies,Fasteners,Fasteners Model 432,826.18,2,0.0,1.95
3881,ORD-55929,2021-09-10,2021-09-17,Standard Class,CU-3656,Jennifer Williams,Corporate,United States,Virginia City,Virginia,22916,South,PROD-8574,Office Supplies,Supplies,Supplies Model 465,7763.57,8,0.2,2118.87
3882,ORD-63025,2019-10-01,2019-10-02,First Class,CU-9867,William Thompson,Corporate,United States,California City,California,12593,West,PROD-5537,Furniture,Tables,Tables Model 393,8215.22,12,0.0,3178.45
3883,ORD-99989,2020-07-14,2020-07-20,Second Class,CU-2018,Linda Jones,Consumer,United States,Alabama City,Alabama,91568,South,PROD-8943,Furniture,Tables,Tables Model 393,1061.25,1,0.2,192.52
3884,ORD-52368,2019-07-08,2019-07-11,Same Day,CU-0714,Jennifer Harris,Corporate,United States,North Carolina City,North Carolina,76511,South,PROD-6501,Technology,Copiers,Copiers Model 362,3495.78,6,0.4,19.82
3885,ORD-67699,2021-08-05,2021-08-06,Second Class,CU-7393,Susan White,Home Office,United States,Georgia City,Georgia,85395,South,PROD-8406,Technology,Copiers,Copiers Model 362,9730.03,11,0.5,-1168.23
3886,ORD-09320,2022-09-25,2022-10-02,Standard Class,CU-6810,Sarah Smith,Corporate,United States,Ohio City,Ohio,94762,East,PROD-5912,Technology,Copiers,Copiers Model 362,25495.84,13,0.0,-5075.23
3887,ORD-22702,2020-11-20,2020-11-22,Second Class,CU-3959,William Martinez,Home Office,United States,Alabama City,Alabama,11393,South,PROD-3587,Furniture,Tables,Tables Model 393,6489.7,8,0.2,2705.23
3888,ORD-25543,2020-08-10,2020-08-14,Second Class,CU-9367,Mary Jackson,Home Office,United States,Ohio City,Ohio,96335,East,PROD-8792,Office Supplies,Supplies,Supplies Model 465,8005.54,6,0.2,2238.04
3889,ORD-00361,2022-11-28,2022-12-01,Standard Class,CU-9602,Thomas Harris,Home Office,United States,Alabama City,Alabama,31871,South,PROD-3285,Office Supplies,Fasteners,Fasteners Model 432,14220.86,10,0.0,-2772.91
3890,ORD-09858,2021-01-21,2021-01-24,First Class,CU-2224,Michael Harris,Consumer,United States,Alabama City,Alabama,52949,South,PROD-0574,Furniture,Furnishings,Furnishings Model 343,13323.32,12,0.3,4143.35
3891,ORD-70555,2020-06-17,2020-06-23,Second Class,CU-2399,Charles Jones,Consumer,United States,Tennessee City,Tennessee,39163,South,PROD-7192,Furniture,Tables,Tables Model 393,4055.1,7,0.0,1590.25
3892,ORD-70601,2020-06-13,2020-06-14,Standard Class,CU-7701,Susan Smith,Corporate,United States,Pennsylvania City,Pennsylvania,58949,East,PROD-4378,Technology,Accessories,Accessories Model 342,596.59,3,0.4,-0.69
3893,ORD-85395,2019-07-20,2019-07-23,Standard Class,CU-4337,Joseph Davis,Corporate,United States,Arizona City,Arizona,96204,West,PROD-3774,Furniture,Bookcases,Bookcases Model 429,8910.48,13,0.4,661.4
3894,ORD-63612,2019-11-08,2019-11-15,Second Class,CU-3876,Michael Thompson,Consumer,United States,Wisconsin City,Wisconsin,17977,Central,PROD-9659,Furniture,Furnishings,Furnishings Model 343,21271.03,11,0.0,2400.13
3895,ORD-08222,2020-07-12,2020-07-13,Same Day,CU-6351,Thomas Jackson,Home Office,United States,Washington City,Washington,90295,West,PROD-6764,Furniture,Bookcases,Bookcases Model 429,9131.26,11,0.1,1721.98
3896,ORD-26447,2021-11-01,2021-11-03,Standard Class,CU-1039,Michael Davis,Home Office,United States,Alabama City,Alabama,82312,South,PROD-3333,Technology,Machines,Machines Model 29,2375.15,12,0.5,789.28
3897,ORD-64604,2021-07-05,2021-07-07,Second Class,CU-2702,Thomas Brown,Corporate,United States,Alabama City,Alabama,59662,South,PROD-9678,Office Supplies,Art,Art Model 436,9405.45,9,0.4,4029.26
3898,ORD-26765,2021-10-02,2021-10-09,Same Day,CU-2202,David Johnson,Consumer,United States,Illinois City,Illinois,40519,Central,PROD-0121,Office Supplies,Art,Art Model 436,16024.49,14,0.1,1793.93
3899,ORD-38357,2022-05-07,2022-05-11,Standard Class,CU-6740,Thomas Wilson,Corporate,United States,Illinois City,Illinois,87890,Central,PROD-8262,Technology,Phones,Phones Model 409,1201.91,1,0.1,485.52
3900,ORD-54057,2021-04-16,2021-04-22,Same Day,CU-2250,Robert Jones,Corporate,United States,Texas City,Texas,62973,Central,PROD-4366,Office Supplies,Storage,Storage Model 404,9577.38,11,0.0,3676.47
3901,ORD-09935,2022-10-05,2022-10-11,Second Class,CU-2823,Jessica White,Home Office,United States,Tennessee City,Tennessee,89797,South,PROD-9723,Office Supplies,Supplies,Supplies Model 465,2807.9,4,0.5,-424.26
3902,ORD-21518,2022-03-21,2022-03-26,Same Day,CU-0068,Jessica Martin,Corporate,United States,Oregon City,Oregon,46782,West,PROD-3963,Office Supplies,Supplies,Supplies Model 465,1227.32,4,0.3,-73.52
3903,ORD-83312,2019-04-24,2019-04-30,Same Day,CU-4623,Richard Brown,Consumer,United States,Nevada City,Nevada,75286,West,PROD-5865,Technology,Accessories,Accessories Model 342,1558.45,4,0.2,685.01
3904,ORD-00090,2022-05-25,2022-05-26,Second Class,CU-3431,Karen Wilson,Home Office,United States,New Jersey City,New Jersey,37718,East,PROD-1083,Furniture,Chairs,Chairs Model 341,6452.16,10,0.4,1873.0
3905,ORD-18663,2021-08-25,2021-08-27,First Class,CU-8437,Linda Taylor,Corporate,United States,Ohio City,Ohio,72364,East,PROD-9484,Furniture,Chairs,Chairs Model 341,4215.95,5,0.1,799.44
3906,ORD-91908,2019-10-14,2019-10-19,First Class,CU-7159,James White,Consumer,United States,New Jersey City,New Jersey,78769,East,PROD-6808,Office Supplies,Labels,Labels Model 193,14011.38,11,0.1,1825.39
3907,ORD-64869,2022-11-29,2022-12-02,First Class,CU-6586,Charles Garcia,Corporate,United States,California City,California,18492,West,PROD-4107,Office Supplies,Storage,Storage Model 404,12287.85,11,0.3,3054.22
3908,ORD-48226,2020-12-07,2020-12-13,First Class,CU-4337,Joseph Davis,Home Office,United States,Missouri City,Missouri,52151,Central,PROD-5835,Technology,Accessories,Accessories Model 342,7824.87,10,0.2,-417.13
3909,ORD-42465,2021-10-19,2021-10-25,Standard Class,CU-5785,Mary Harris,Consumer,United States,New Jersey City,New Jersey,31063,East,PROD-2314,Furniture,Furnishings,Furnishings Model 343,6061.88,10,0.5,586.43
3910,ORD-66132,2020-05-10,2020-05-12,Same Day,CU-9797,John Anderson,Home Office,United States,New Jersey City,New Jersey,57620,East,PROD-5179,Furniture,Furnishings,Furnishings Model 343,12.95,1,0.5,-2.5
3911,ORD-16311,2020-05-13,2020-05-20,First Class,CU-7447,Jessica Young,Home Office,United States,Nevada City,Nevada,41499,West,PROD-6936,Furniture,Furnishings,Furnishings Model 343,8727.39,9,0.3,-1131.28
3912,ORD-60827,2019-05-25,2019-05-27,Second Class,CU-0068,Jessica Martin,Consumer,United States,Alabama City,Alabama,17164,South,PROD-1097,Office Supplies,Paper,Paper Model 193,24873.78,13,0.0,3076.22
3913,ORD-74938,2020-12-10,2020-12-15,First Class,CU-9803,Susan Martin,Corporate,United States,Nevada City,Nevada,43572,West,PROD-2962,Office Supplies,Binders,Binders Model 60,6935.67,4,0.0,2512.22
3914,ORD-68962,2019-09-18,2019-09-19,Second Class,CU-4584,Michael Garcia,Consumer,United States,Michigan City,Michigan,34842,Central,PROD-5209,Furniture,Bookcases,Bookcases Model 429,5949.68,5,0.2,-108.49
3915,ORD-93570,2020-03-03,2020-03-04,First Class,CU-7252,Lisa Miller,Home Office,United States,Texas City,Texas,86972,Central,PROD-5976,Furniture,Furnishings,Furnishings Model 343,3095.42,4,0.3,254.04
3916,ORD-95005,2021-01-26,2021-02-01,Standard Class,CU-1233,Jessica King,Home Office,United States,Nevada City,Nevada,63897,West,PROD-1135,Technology,Accessories,Accessories Model 342,37.17,2,0.4,12.43
3917,ORD-97365,2022-08-20,2022-08-21,Same Day,CU-2520,Mary Martin,Corporate,United States,California City,California,85747,West,PROD-8813,Technology,Copiers,Copiers Model 362,1637.08,2,0.1,717.0
3918,ORD-33896,2022-01-21,2022-01-25,Standard Class,CU-2010,David Jones,Corporate,United States,Ohio City,Ohio,10975,East,PROD-2242,Technology,Phones,Phones Model 409,8122.06,13,0.4,-911.93
3919,ORD-80136,2021-10-26,2021-10-29,Standard Class,CU-3426,Robert Williams,Corporate,United States,Ohio City,Ohio,24003,East,PROD-7502,Furniture,Chairs,Chairs Model 341,644.24,1,0.0,105.5
3920,ORD-04390,2020-12-25,2020-12-31,Second Class,CU-9867,William Thompson,Consumer,United States,Washington City,Washington,81818,West,PROD-2258,Office Supplies,Storage,Storage Model 404,7161.07,9,0.3,-205.96
3921,ORD-38846,2020-09-22,2020-09-26,Second Class,CU-6634,Jessica Taylor,Home Office,United States,Michigan City,Michigan,58858,Central,PROD-6147,Technology,Machines,Machines Model 29,2492.6,2,0.0,966.9
3922,ORD-13600,2020-11-19,2020-11-23,Second Class,CU-0051,Sarah Johnson,Home Office,United States,Missouri City,Missouri,58696,Central,PROD-1239,Furniture,Bookcases,Bookcases Model 429,2174.1,7,0.0,777.54
3923,ORD-70138,2021-01-08,2021-01-09,Second Class,CU-4623,Richard Brown,Corporate,United States,Virginia City,Virginia,64663,South,PROD-9960,Office Supplies,Fasteners,Fasteners Model 432,2511.07,14,0.1,994.46
3924,ORD-82984,2020-12-15,2020-12-20,Same Day,CU-7701,Susan Smith,Consumer,United States,North Carolina City,North Carolina,66124,South,PROD-8408,Furniture,Furnishings,Furnishings Model 343,1168.78,1,0.3,255.43
3925,ORD-36007,2022-04-10,2022-04-11,Standard Class,CU-9526,Charles Davis,Corporate,United States,Wisconsin City,Wisconsin,84311,Central,PROD-8638,Office Supplies,Envelopes,Envelopes Model 119,4961.79,10,0.2,-264.27
3926,ORD-23459,2019-02-07,2019-02-12,First Class,CU-2157,Charles Thomas,Consumer,United States,Washington City,Washington,75154,West,PROD-3971,Furniture,Tables,Tables Model 393,58.68,2,0.5,4.38
3927,ORD-36621,2019-06-15,2019-06-16,Same Day,CU-9952,Linda Garcia,Home Office,United States,Oregon City,Oregon,98308,West,PROD-2614,Technology,Accessories,Accessories Model 342,3255.5,2,0.0,-374.38
3928,ORD-80876,2020-03-24,2020-03-31,First Class,CU-6995,Karen Brown,Consumer,United States,Pennsylvania City,Pennsylvania,58495,East,PROD-4592,Furniture,Furnishings,Furnishings Model 343,5878.2,13,0.1,-802.2
3929,ORD-47145,2020-03-20,2020-03-27,First Class,CU-6394,Barbara Thomas,Consumer,United States,Pennsylvania City,Pennsylvania,92978,East,PROD-2459,Furniture,Chairs,Chairs Model 341,5907.7,4,0.0,795.96
3930,ORD-41128,2021-04-27,2021-05-04,Second Class,CU-7957,Karen Thomas,Corporate,United States,Florida City,Florida,14112,East,PROD-5056,Furniture,Bookcases,Bookcases Model 429,459.74,9,0.3,183.03
3931,ORD-34428,2019-08-26,2019-08-29,First Class,CU-3876,Michael Thompson,Home Office,United States,Oregon City,Oregon,45331,West,PROD-8103,Office Supplies,Labels,Labels Model 193,13321.48,8,0.0,5240.17
3932,ORD-86782,2022-02-20,2022-02-26,First Class,CU-6995,Karen Brown,Corporate,United States,Ohio City,Ohio,91162,East,PROD-2987,Office Supplies,Labels,Labels Model 193,961.48,1,0.5,195.8
3933,ORD-95027,2020-07-09,2020-07-13,Same Day,CU-3909,Patricia Martinez,Corporate,United States,Oregon City,Oregon,22216,West,PROD-8532,Office Supplies,Binders,Binders Model 60,930.27,7,0.3,-33.35
3934,ORD-44248,2021-03-11,2021-03-15,First Class,CU-6821,Robert Thomas,Corporate,United States,California City,California,97431,West,PROD-4246,Furniture,Bookcases,Bookcases Model 429,7983.38,9,0.2,2848.76
3935,ORD-54250,2021-05-21,2021-05-25,Second Class,CU-6764,Sarah Harris,Consumer,United States,Illinois City,Illinois,32109,Central,PROD-0835,Office Supplies,Storage,Storage Model 404,5086.03,6,0.3,1026.79
3936,ORD-77502,2021-05-26,2021-05-28,First Class,CU-6995,Karen Brown,Consumer,United States,Florida City,Florida,90465,East,PROD-5439,Furniture,Tables,Tables Model 393,1837.17,3,0.2,242.03
3937,ORD-09171,2019-11-25,2019-11-30,Second Class,CU-6394,Barbara Thomas,Consumer,United States,Arizona City,Arizona,96403,West,PROD-9128,Office Supplies,Storage,Storage Model 404,3816.93,9,0.1,1003.91
3938,ORD-38758,2022-07-14,2022-07-16,Second Class,CU-4921,Susan Williams,Home Office,United States,Illinois City,Illinois,24322,Central,PROD-5357,Technology,Phones,Phones Model 409,2442.11,2,0.1,60.03
3939,ORD-92604,2020-01-20,2020-01-23,Standard Class,CU-9418,Barbara Harris,Home Office,United States,Virginia City,Virginia,39709,South,PROD-6887,Technology,Copiers,Copiers Model 362,4118.4,5,0.1,369.21
3940,ORD-76485,2019-11-25,2019-11-27,First Class,CU-5449,Jessica Thompson,Home Office,United States,Nevada City,Nevada,96707,West,PROD-2344,Furniture,Chairs,Chairs Model 341,4396.86,6,0.3,1024.83
3941,ORD-04554,2019-01-31,2019-02-05,Same Day,CU-6254,Sarah Martinez,Home Office,United States,New York City,New York,35599,East,PROD-1005,Technology,Accessories,Accessories Model 342,3957.46,8,0.2,-720.47
